Flow In,Flow Out,Efficiency,Longest Wait,Total Wait
44,44,100.0,0.0,0
54,46,85.185,109.714,2304
51,48,94.118,37.895,758
47,44,93.617,43.636,764
46,46,100.0,0.0,0
50,50,100.0,0.0,0
54,50,92.593,39.709,989
49,49,100.0,0.0,0
36,36,100.0,0.0,0
56,43,76.786,240.0,4088
45,45,100.0,0.0,0
59,52,88.136,560.0,3360
45,45,100.0,0.0,0
47,39,82.979,137.143,2400
60,55,91.667,43.636,1287
54,51,94.444,90.0,810
51,51,100.0,0.0,0
52,45,86.538,420.0,2940
43,43,100.0,0.0,0
62,52,83.871,97.091,2619
57,56,98.246,11.163,240
40,40,100.0,0.0,0
46,42,91.304,213.333,1280
44,44,100.0,0.0,0
47,39,82.979,112.941,2315
52,52,100.0,0.0,0
51,42,82.353,172.8,2851
48,48,100.0,0.0,0
57,57,100.0,0.0,0
52,43,82.692,116.757,2627
47,44,93.617,110.769,831
54,46,85.185,116.364,2327
51,51,100.0,0.0,0
49,49,100.0,0.0,0
45,45,100.0,0.0,0
50,50,100.0,0.0,0
42,42,100.0,0.0,0
43,43,100.0,0.0,0
44,44,100.0,0.0,0
53,45,84.906,100.571,2089
50,50,100.0,0.0,0
56,52,92.857,49.231,1034
54,54,100.0,0.0,0
37,37,100.0,0.0,0
44,44,100.0,0.0,0
57,39,68.421,265.196,6187
52,52,100.0,0.0,0
55,55,100.0,0.0,0
35,35,100.0,0.0,0
59,50,84.746,127.059,2668
41,41,100.0,0.0,0
47,47,100.0,0.0,0
37,35,94.595,34.286,497
54,46,85.185,109.714,2304
49,42,85.714,98.824,1976
61,46,75.41,210.0,4965
55,46,83.636,123.429,2654
42,42,100.0,0.0,0
44,40,90.909,48.0,1032
44,42,95.455,25.946,493
50,50,100.0,0.0,0
51,51,100.0,0.0,0
58,43,74.138,248.276,5338
40,40,100.0,0.0,0
55,52,94.545,35.122,755
39,39,100.0,0.0,0
31,31,100.0,0.0,0
70,45,64.286,311.209,8056
54,40,74.074,268.8,5107
52,52,100.0,0.0,0
57,57,100.0,0.0,0
47,45,95.745,120.0,540
43,43,100.0,0.0,0
48,48,100.0,0.0,0
60,49,81.667,130.286,2979
43,43,100.0,0.0,0
52,45,86.538,98.824,1976
48,44,91.667,54.857,1042
60,52,86.667,73.846,2178
52,52,100.0,0.0,0
51,51,100.0,0.0,0
49,42,85.714,101.818,1985
55,54,98.182,12.973,240
50,47,94.0,40.0,760
44,44,100.0,0.0,0
53,48,90.566,64.865,1330
65,50,76.923,181.181,4027
47,40,85.106,120.0,2040
43,43,100.0,0.0,0
60,54,90.0,360.0,2340
54,46,85.185,86.667,2083
51,49,96.078,24.615,492
38,38,100.0,0.0,0
51,51,100.0,0.0,0
43,42,97.674,13.333,240
54,54,100.0,0.0,0
49,49,100.0,0.0,0
62,49,79.032,242.54,3712
57,57,100.0,0.0,0
42,42,100.0,0.0,0
46,44,95.652,106.667,533
44,43,97.727,43.636,240
54,54,100.0,0.0,0
44,43,97.727,36.923,240
41,41,100.0,0.0,0
45,45,100.0,0.0,0
56,52,92.857,38.919,999
51,50,98.039,60.0,240
42,42,100.0,0.0,0
46,44,95.652,60.0,510
53,47,88.679,75.789,1629
56,56,100.0,0.0,0
57,49,85.965,120.471,2093
46,46,100.0,0.0,0
57,46,80.702,205.714,3304
47,47,100.0,0.0,0
51,51,100.0,0.0,0
58,51,87.931,65.882,1878
